logger,site,dt,date,time,temp,pH
21780897,Saysells,9/21/2023 3:36,9/21/2023,3:36:00 AM,18.53,7.33744253
21780897,Saysells,9/21/2023 3:46,9/21/2023,3:46:00 AM,18.51,7.369977308
21780897,Saysells,9/21/2023 3:56,9/21/2023,3:56:00 AM,18.49,7.355988081
21780897,Saysells,9/21/2023 4:06,9/21/2023,4:06:00 AM,18.46,7.334159679
21780897,Saysells,9/21/2023 4:16,9/21/2023,4:16:00 AM,18.46,7.315097864
21780897,Saysells,9/21/2023 4:26,9/21/2023,4:26:00 AM,18.44,7.325492057
21780897,Saysells,9/21/2023 4:36,9/21/2023,4:36:00 AM,18.41,7.360571657
21780897,Saysells,9/21/2023 4:46,9/21/2023,4:46:00 AM,18.41,7.312067841
21780897,Saysells,9/21/2023 4:56,9/21/2023,4:56:00 AM,18.39,7.32218322
21780897,Saysells,9/21/2023 5:06,9/21/2023,5:06:00 AM,18.37,7.344077097
21780897,Saysells,9/21/2023 5:16,9/21/2023,5:16:00 AM,18.37,7.354171761
21780897,Saysells,9/21/2023 5:26,9/21/2023,5:26:00 AM,18.34,7.32840808
21780897,Saysells,9/21/2023 5:36,9/21/2023,5:36:00 AM,18.32,7.305994178
21780897,Saysells,9/21/2023 5:46,9/21/2023,5:46:00 AM,18.32,7.307115999
21780897,Saysells,9/21/2023 5:56,9/21/2023,5:56:00 AM,18.3,7.335745493
21780897,Saysells,9/21/2023 6:06,9/21/2023,6:06:00 AM,18.3,7.303490903
21780897,Saysells,9/21/2023 6:16,9/21/2023,6:16:00 AM,18.27,7.292021498
21780897,Saysells,9/21/2023 6:26,9/21/2023,6:26:00 AM,18.27,7.336902069
21780897,Saysells,9/21/2023 6:36,9/21/2023,6:36:00 AM,18.25,7.323460096
21780897,Saysells,9/21/2023 6:46,9/21/2023,6:46:00 AM,18.22,7.3072214
21780897,Saysells,9/21/2023 6:56,9/21/2023,6:56:00 AM,18.22,7.324335054
21780897,Saysells,9/21/2023 7:06,9/21/2023,7:06:00 AM,18.22,7.321248985
21780897,Saysells,9/21/2023 7:16,9/21/2023,7:16:00 AM,18.2,7.33978872
21780897,Saysells,9/21/2023 7:26,9/21/2023,7:26:00 AM,18.2,7.319587611
21780897,Saysells,9/21/2023 7:36,9/21/2023,7:36:00 AM,18.18,7.322415452
21780897,Saysells,9/21/2023 7:46,9/21/2023,7:46:00 AM,18.18,7.347387982
21780897,Saysells,9/21/2023 7:56,9/21/2023,7:56:00 AM,18.18,7.34458208
21780897,Saysells,9/21/2023 8:06,9/21/2023,8:06:00 AM,18.15,7.341530756
21780897,Saysells,9/21/2023 8:16,9/21/2023,8:16:00 AM,18.15,7.349107472
21780897,Saysells,9/21/2023 8:26,9/21/2023,8:26:00 AM,18.15,7.344617566
21780897,Saysells,9/21/2023 8:36,9/21/2023,8:36:00 AM,18.15,7.374082573
21780897,Saysells,9/21/2023 8:46,9/21/2023,8:46:00 AM,18.15,7.351071806
21780897,Saysells,9/21/2023 8:56,9/21/2023,8:56:00 AM,18.15,7.361735332
21780897,Saysells,9/21/2023 9:06,9/21/2023,9:06:00 AM,18.18,7.381900579
21780897,Saysells,9/21/2023 9:16,9/21/2023,9:16:00 AM,18.18,7.392001827
21780897,Saysells,9/21/2023 9:26,9/21/2023,9:26:00 AM,18.18,7.42006085
21780897,Saysells,9/21/2023 9:36,9/21/2023,9:36:00 AM,18.2,7.428168573
21780897,Saysells,9/21/2023 9:46,9/21/2023,9:46:00 AM,18.22,7.475552422
21780897,Saysells,9/21/2023 9:56,9/21/2023,9:56:00 AM,18.25,7.497945291
21780897,Saysells,9/21/2023 10:06,9/21/2023,10:06:00 AM,18.27,7.519509893
21780897,Saysells,9/21/2023 10:16,9/21/2023,10:16:00 AM,18.32,7.52727353
21780897,Saysells,9/21/2023 10:26,9/21/2023,10:26:00 AM,18.37,7.544848761
21780897,Saysells,9/21/2023 10:36,9/21/2023,10:36:00 AM,18.41,7.559913934
21780897,Saysells,9/21/2023 10:46,9/21/2023,10:46:00 AM,18.49,7.579661079
21780897,Saysells,9/21/2023 10:56,9/21/2023,10:56:00 AM,18.53,7.590231223
21780897,Saysells,9/21/2023 11:06,9/21/2023,11:06:00 AM,18.58,7.615348562
21780897,Saysells,9/21/2023 11:16,9/21/2023,11:16:00 AM,18.6,7.594292408
21780897,Saysells,9/21/2023 11:26,9/21/2023,11:26:00 AM,18.65,7.576541867
21780897,Saysells,9/21/2023 11:36,9/21/2023,11:36:00 AM,18.7,7.6167761
21780897,Saysells,9/21/2023 11:46,9/21/2023,11:46:00 AM,18.75,7.630112487
21780897,Saysells,9/21/2023 11:56,9/21/2023,11:56:00 AM,18.77,7.625588948
21780897,Saysells,9/21/2023 12:06,9/21/2023,12:06:00 PM,18.82,7.641440405
21780897,Saysells,9/21/2023 12:16,9/21/2023,12:16:00 PM,18.87,7.639930944
21780897,Saysells,9/21/2023 12:26,9/21/2023,12:26:00 PM,18.91,7.641802525
21780897,Saysells,9/21/2023 12:36,9/21/2023,12:36:00 PM,18.96,7.665199318
21780897,Saysells,9/21/2023 12:46,9/21/2023,12:46:00 PM,19.01,7.66956217
21780897,Saysells,9/21/2023 12:56,9/21/2023,12:56:00 PM,19.06,7.708332194
21780897,Saysells,9/21/2023 13:06,9/21/2023,1:06:00 PM,19.1,7.660964773
21780897,Saysells,9/21/2023 13:16,9/21/2023,1:16:00 PM,19.1,7.58768155
21780897,Saysells,9/21/2023 13:26,9/21/2023,1:26:00 PM,19.13,7.611114205
21780897,Saysells,9/21/2023 13:36,9/21/2023,1:36:00 PM,19.13,7.576434102
21780897,Saysells,9/21/2023 13:46,9/21/2023,1:46:00 PM,19.1,7.59691188
21780897,Saysells,9/21/2023 13:56,9/21/2023,1:56:00 PM,19.15,7.568564207
21780897,Saysells,9/21/2023 14:06,9/21/2023,2:06:00 PM,19.15,7.573598071
21780897,Saysells,9/21/2023 14:16,9/21/2023,2:16:00 PM,19.17,7.580829467
21780897,Saysells,9/21/2023 14:26,9/21/2023,2:26:00 PM,19.2,7.575457252
21780897,Saysells,9/21/2023 14:36,9/21/2023,2:36:00 PM,19.22,7.573181151
21780897,Saysells,9/21/2023 14:46,9/21/2023,2:46:00 PM,19.25,7.552714211
21780897,Saysells,9/21/2023 14:56,9/21/2023,2:56:00 PM,19.27,7.544290079
21780897,Saysells,9/21/2023 15:06,9/21/2023,3:06:00 PM,19.32,7.525750259
21780897,Saysells,9/21/2023 15:16,9/21/2023,3:16:00 PM,19.34,7.519845283
21780897,Saysells,9/21/2023 15:26,9/21/2023,3:26:00 PM,19.34,7.539408705
21780897,Saysells,9/21/2023 15:36,9/21/2023,3:36:00 PM,19.39,7.498799209
21780897,Saysells,9/21/2023 15:46,9/21/2023,3:46:00 PM,19.41,7.486750456
21780897,Saysells,9/21/2023 15:56,9/21/2023,3:56:00 PM,19.44,7.469937634
21780897,Saysells,9/21/2023 16:06,9/21/2023,4:06:00 PM,19.44,7.471893308
21780897,Saysells,9/21/2023 16:16,9/21/2023,4:16:00 PM,19.46,7.476610223
21780897,Saysells,9/21/2023 16:26,9/21/2023,4:26:00 PM,19.46,7.493930719
21780897,Saysells,9/21/2023 16:36,9/21/2023,4:36:00 PM,19.46,7.472978506
21780897,Saysells,9/21/2023 16:46,9/21/2023,4:46:00 PM,19.46,7.456496098
21780897,Saysells,9/21/2023 16:56,9/21/2023,4:56:00 PM,19.46,7.50287033
21780897,Saysells,9/21/2023 17:06,9/21/2023,5:06:00 PM,19.44,7.467143815
21780897,Saysells,9/21/2023 17:16,9/21/2023,5:16:00 PM,19.44,7.469099488
21780897,Saysells,9/21/2023 17:26,9/21/2023,5:26:00 PM,19.44,7.454292245
21780897,Saysells,9/21/2023 17:36,9/21/2023,5:36:00 PM,19.41,7.476691675
21780897,Saysells,9/21/2023 17:46,9/21/2023,5:46:00 PM,19.41,7.475574033
21780897,Saysells,9/21/2023 17:56,9/21/2023,5:56:00 PM,19.41,7.45992704
21780897,Saysells,9/21/2023 18:06,9/21/2023,6:06:00 PM,19.39,7.466944225
21780897,Saysells,9/21/2023 18:16,9/21/2023,6:16:00 PM,19.39,7.476724264
21780897,Saysells,9/21/2023 18:26,9/21/2023,6:26:00 PM,19.39,7.447104717
21780897,Saysells,9/21/2023 18:36,9/21/2023,6:36:00 PM,19.37,7.461107725
21780897,Saysells,9/21/2023 18:46,9/21/2023,6:46:00 PM,19.37,7.462504969
21780897,Saysells,9/21/2023 18:56,9/21/2023,6:56:00 PM,19.34,7.433207272
21780897,Saysells,9/21/2023 19:06,9/21/2023,7:06:00 PM,19.32,7.418423578
21780897,Saysells,9/21/2023 19:16,9/21/2023,7:16:00 PM,19.32,7.439944813
21780897,Saysells,9/21/2023 19:26,9/21/2023,7:26:00 PM,19.29,7.439710418
21780897,Saysells,9/21/2023 19:36,9/21/2023,7:36:00 PM,19.27,7.400883826
21780897,Saysells,9/21/2023 19:46,9/21/2023,7:46:00 PM,19.25,7.419362434
21780897,Saysells,9/21/2023 19:56,9/21/2023,7:56:00 PM,19.22,7.40989933
21780897,Saysells,9/21/2023 20:06,9/21/2023,8:06:00 PM,19.2,7.401259421
21780897,Saysells,9/21/2023 20:16,9/21/2023,8:16:00 PM,19.2,7.422509879
21780897,Saysells,9/21/2023 20:26,9/21/2023,8:26:00 PM,19.17,7.40046168
21780897,Saysells,9/21/2023 20:36,9/21/2023,8:36:00 PM,19.15,7.390421352
21780897,Saysells,9/21/2023 20:46,9/21/2023,8:46:00 PM,19.13,7.399957127
21780897,Saysells,9/21/2023 20:56,9/21/2023,8:56:00 PM,19.1,7.397480819
21780897,Saysells,9/21/2023 21:06,9/21/2023,9:06:00 PM,19.1,7.394404042
21780897,Saysells,9/21/2023 21:16,9/21/2023,9:16:00 PM,19.08,7.387717608
21780897,Saysells,9/21/2023 21:26,9/21/2023,9:26:00 PM,19.06,7.380191022
21780897,Saysells,9/21/2023 21:36,9/21/2023,9:36:00 PM,19.03,7.392260338
21780897,Saysells,9/21/2023 21:46,9/21/2023,9:46:00 PM,19.03,7.390022146
21780897,Saysells,9/21/2023 21:56,9/21/2023,9:56:00 PM,19.01,7.360670567
21780897,Saysells,9/21/2023 22:06,9/21/2023,10:06:00 PM,19.01,7.371022913
21780897,Saysells,9/21/2023 22:16,9/21/2023,10:16:00 PM,18.98,7.385611749
21780897,Saysells,9/21/2023 22:26,9/21/2023,10:26:00 PM,18.96,7.388996242
21780897,Saysells,9/21/2023 22:36,9/21/2023,10:36:00 PM,18.96,7.386197832
21780897,Saysells,9/21/2023 22:46,9/21/2023,10:46:00 PM,18.96,7.358213731
21780897,Saysells,9/21/2023 22:56,9/21/2023,10:56:00 PM,18.94,7.372511127
21780897,Saysells,9/21/2023 23:06,9/21/2023,11:06:00 PM,18.94,7.350122313
21780897,Saysells,9/21/2023 23:16,9/21/2023,11:16:00 PM,18.91,7.335883942
21780897,Saysells,9/21/2023 23:26,9/21/2023,11:26:00 PM,18.91,7.371149945
21780897,Saysells,9/21/2023 23:36,9/21/2023,11:36:00 PM,18.89,7.343464462
21780897,Saysells,9/21/2023 23:46,9/21/2023,11:46:00 PM,18.89,7.341785013
21780897,Saysells,9/21/2023 23:56,9/21/2023,11:56:00 PM,18.89,7.353821061
21780897,Saysells,9/22/2023 0:06,9/22/2023,12:06:00 AM,18.87,7.358883983
21780897,Saysells,9/22/2023 0:16,9/22/2023,12:16:00 AM,18.87,7.357484347
21780897,Saysells,9/22/2023 0:26,9/22/2023,12:26:00 AM,18.84,7.360320635
21780897,Saysells,9/22/2023 0:36,9/22/2023,12:36:00 AM,18.84,7.343243318
21780897,Saysells,9/22/2023 0:46,9/22/2023,12:46:00 AM,18.82,7.356145688
21780897,Saysells,9/22/2023 0:56,9/22/2023,12:56:00 AM,18.79,7.361222356
21780897,Saysells,9/22/2023 1:06,9/22/2023,1:06:00 AM,18.79,7.346382146
21780897,Saysells,9/22/2023 1:16,9/22/2023,1:16:00 AM,18.77,7.340245368
21780897,Saysells,9/22/2023 1:26,9/22/2023,1:26:00 AM,18.75,7.327666775
21780897,Saysells,9/22/2023 1:36,9/22/2023,1:36:00 AM,18.75,7.368272912
21780897,Saysells,9/22/2023 1:46,9/22/2023,1:46:00 AM,18.72,7.366910408
21780897,Saysells,9/22/2023 1:56,9/22/2023,1:56:00 AM,18.72,7.340583724
21780897,Saysells,9/22/2023 2:06,9/22/2023,2:06:00 AM,18.7,7.367495732
21780897,Saysells,9/22/2023 2:16,9/22/2023,2:16:00 AM,18.68,7.330826572
21780897,Saysells,9/22/2023 2:26,9/22/2023,2:26:00 AM,18.68,7.310658689
21780897,Saysells,9/22/2023 2:36,9/22/2023,2:36:00 AM,18.65,7.349069573
21780897,Saysells,9/22/2023 2:46,9/22/2023,2:46:00 AM,18.63,7.337046726
21780897,Saysells,9/22/2023 2:56,9/22/2023,2:56:00 AM,18.63,7.333404679
21780897,Saysells,9/22/2023 3:06,9/22/2023,3:06:00 AM,18.6,7.30093735
21780897,Saysells,9/22/2023 3:16,9/22/2023,3:16:00 AM,18.58,7.336263875
21780897,Saysells,9/22/2023 3:26,9/22/2023,3:26:00 AM,18.58,7.315808873
21780897,Saysells,9/22/2023 3:36,9/22/2023,3:36:00 AM,18.56,7.33992985
21780897,Saysells,9/22/2023 3:46,9/22/2023,3:46:00 AM,18.53,7.295404498
21780897,Saysells,9/22/2023 3:56,9/22/2023,3:56:00 AM,18.53,7.317824782
21780897,Saysells,9/22/2023 4:06,9/22/2023,4:06:00 AM,18.51,7.326815303
21780897,Saysells,9/22/2023 4:16,9/22/2023,4:16:00 AM,18.49,7.325716547
21780897,Saysells,9/22/2023 4:26,9/22/2023,4:26:00 AM,18.49,7.317868372
21780897,Saysells,9/22/2023 4:36,9/22/2023,4:36:00 AM,18.46,7.323227167
21780897,Saysells,9/22/2023 4:46,9/22/2023,4:46:00 AM,18.44,7.315680155
21780897,Saysells,9/22/2023 4:56,9/22/2023,4:56:00 AM,18.41,7.33477772
21780897,Saysells,9/22/2023 5:06,9/22/2023,5:06:00 AM,18.41,7.300011979
21780897,Saysells,9/22/2023 5:16,9/22/2023,5:16:00 AM,18.39,7.307603038
21780897,Saysells,9/22/2023 5:26,9/22/2023,5:26:00 AM,18.37,7.289397663
21780897,Saysells,9/22/2023 5:36,9/22/2023,5:36:00 AM,18.34,7.310179726
21780897,Saysells,9/22/2023 5:46,9/22/2023,5:46:00 AM,18.34,7.318312376
21780897,Saysells,9/22/2023 5:56,9/22/2023,5:56:00 AM,18.32,7.291410494
21780897,Saysells,9/22/2023 6:06,9/22/2023,6:06:00 AM,18.3,7.30629565
21780897,Saysells,9/22/2023 6:16,9/22/2023,6:16:00 AM,18.3,7.268151091
21780897,Saysells,9/22/2023 6:26,9/22/2023,6:26:00 AM,18.27,7.313059266
21780897,Saysells,9/22/2023 6:36,9/22/2023,6:36:00 AM,18.25,7.281942718
21780897,Saysells,9/22/2023 6:46,9/22/2023,6:46:00 AM,18.25,7.27016076
21780897,Saysells,9/22/2023 6:56,9/22/2023,6:56:00 AM,18.22,7.310868572
21780897,Saysells,9/22/2023 7:06,9/22/2023,7:06:00 AM,18.22,7.288143884
21780897,Saysells,9/22/2023 7:16,9/22/2023,7:16:00 AM,18.2,7.311170482
21780897,Saysells,9/22/2023 7:26,9/22/2023,7:26:00 AM,18.2,7.32211275
21780897,Saysells,9/22/2023 7:36,9/22/2023,7:36:00 AM,18.18,7.300529415
21780897,Saysells,9/22/2023 7:46,9/22/2023,7:46:00 AM,18.18,7.310911253
21780897,Saysells,9/22/2023 7:56,9/22/2023,7:56:00 AM,18.15,7.344617566
21780897,Saysells,9/22/2023 8:06,9/22/2023,8:06:00 AM,18.15,7.304769651
21780897,Saysells,9/22/2023 8:16,9/22/2023,8:16:00 AM,18.15,7.33704085
21780897,Saysells,9/22/2023 8:26,9/22/2023,8:26:00 AM,18.15,7.322729275
21780897,Saysells,9/22/2023 8:36,9/22/2023,8:36:00 AM,18.13,7.346325058
21780897,Saysells,9/22/2023 8:46,9/22/2023,8:46:00 AM,18.13,7.358953785
21780897,Saysells,9/22/2023 8:56,9/22/2023,8:56:00 AM,18.13,7.367653575
21780897,Saysells,9/22/2023 9:06,9/22/2023,9:06:00 AM,18.15,7.372398859
21780897,Saysells,9/22/2023 9:16,9/22/2023,9:16:00 AM,18.15,7.378853098
21780897,Saysells,9/22/2023 9:26,9/22/2023,9:26:00 AM,18.15,7.389797244
21780897,Saysells,9/22/2023 9:36,9/22/2023,9:36:00 AM,18.18,7.393685369
21780897,Saysells,9/22/2023 9:46,9/22/2023,9:46:00 AM,18.2,7.440233124
21780897,Saysells,9/22/2023 9:56,9/22/2023,9:56:00 AM,18.22,7.493507731
21780897,Saysells,9/22/2023 10:06,9/22/2023,10:06:00 AM,18.25,7.496823199
21780897,Saysells,9/22/2023 10:16,9/22/2023,10:16:00 AM,18.27,7.515863347
21780897,Saysells,9/22/2023 10:26,9/22/2023,10:26:00 AM,18.32,7.546624956
21780897,Saysells,9/22/2023 10:36,9/22/2023,10:36:00 AM,18.39,7.559671955
21780897,Saysells,9/22/2023 10:46,9/22/2023,10:46:00 AM,18.44,7.576396392
21780897,Saysells,9/22/2023 10:56,9/22/2023,10:56:00 AM,18.49,7.553874217
21780897,Saysells,9/22/2023 11:06,9/22/2023,11:06:00 AM,18.53,7.596677055
21780897,Saysells,9/22/2023 11:16,9/22/2023,11:16:00 AM,18.56,7.620434795
21780897,Saysells,9/22/2023 11:26,9/22/2023,11:26:00 AM,18.6,7.615026194
21780897,Saysells,9/22/2023 11:36,9/22/2023,11:36:00 AM,18.63,7.637375561
21780897,Saysells,9/22/2023 11:46,9/22/2023,11:46:00 AM,18.68,7.611776397
21780897,Saysells,9/22/2023 11:56,9/22/2023,11:56:00 AM,18.72,7.637179028
21780897,Saysells,9/22/2023 12:06,9/22/2023,12:06:00 PM,18.77,7.634269665
21780897,Saysells,9/22/2023 12:16,9/22/2023,12:16:00 PM,18.82,7.644520132
21780897,Saysells,9/22/2023 12:26,9/22/2023,12:26:00 PM,18.87,7.665404324
21780897,Saysells,9/22/2023 12:36,9/22/2023,12:36:00 PM,18.91,7.67147075
21780897,Saysells,9/22/2023 12:46,9/22/2023,12:46:00 PM,18.96,7.684508347
21780897,Saysells,9/22/2023 12:56,9/22/2023,12:56:00 PM,19.01,7.679354929
21780897,Saysells,9/22/2023 13:06,9/22/2023,1:06:00 PM,19.03,7.66112312
21780897,Saysells,9/22/2023 13:16,9/22/2023,1:16:00 PM,19.03,7.619996347
21780897,Saysells,9/22/2023 13:26,9/22/2023,1:26:00 PM,19.08,7.679192204
21780897,Saysells,9/22/2023 13:36,9/22/2023,1:36:00 PM,19.08,7.65289795
21780897,Saysells,9/22/2023 13:46,9/22/2023,1:46:00 PM,19.06,7.600630275
21780897,Saysells,9/22/2023 13:56,9/22/2023,1:56:00 PM,19.08,7.621009175
21780897,Saysells,9/22/2023 14:06,9/22/2023,2:06:00 PM,19.08,7.61849164
21780897,Saysells,9/22/2023 14:16,9/22/2023,2:16:00 PM,19.1,7.595793052
21780897,Saysells,9/22/2023 14:26,9/22/2023,2:26:00 PM,19.13,7.60552064
21780897,Saysells,9/22/2023 14:36,9/22/2023,2:36:00 PM,19.15,7.593453868
21780897,Saysells,9/22/2023 14:46,9/22/2023,2:46:00 PM,19.17,7.576634867
21780897,Saysells,9/22/2023 14:56,9/22/2023,2:56:00 PM,19.22,7.556405621
21780897,Saysells,9/22/2023 15:06,9/22/2023,3:06:00 PM,19.25,7.557746354
21780897,Saysells,9/22/2023 15:16,9/22/2023,3:16:00 PM,19.27,7.562460462
21780897,Saysells,9/22/2023 15:26,9/22/2023,3:26:00 PM,19.29,7.524406565
21780897,Saysells,9/22/2023 15:36,9/22/2023,3:36:00 PM,19.32,7.536091631
21780897,Saysells,9/22/2023 15:46,9/22/2023,3:46:00 PM,19.34,7.527391175
21780897,Saysells,9/22/2023 15:56,9/22/2023,3:56:00 PM,19.37,7.540471182
21780897,Saysells,9/22/2023 16:06,9/22/2023,4:06:00 PM,19.39,7.531771913
21780897,Saysells,9/22/2023 16:16,9/22/2023,4:16:00 PM,19.39,7.529536475
21780897,Saysells,9/22/2023 16:26,9/22/2023,4:26:00 PM,19.39,7.506623241
21780897,Saysells,9/22/2023 16:36,9/22/2023,4:36:00 PM,19.39,7.513888413
21780897,Saysells,9/22/2023 16:46,9/22/2023,4:46:00 PM,19.39,7.492931186
21780897,Saysells,9/22/2023 16:56,9/22/2023,4:56:00 PM,19.37,7.49464158
21780897,Saysells,9/22/2023 17:06,9/22/2023,5:06:00 PM,19.39,7.514447272
21780897,Saysells,9/22/2023 17:16,9/22/2023,5:16:00 PM,19.39,7.490136889
21780897,Saysells,9/22/2023 17:26,9/22/2023,5:26:00 PM,19.39,7.487063162
21780897,Saysells,9/22/2023 17:36,9/22/2023,5:36:00 PM,19.39,7.507740959
21780897,Saysells,9/22/2023 17:46,9/22/2023,5:46:00 PM,19.37,7.480110243
21780897,Saysells,9/22/2023 17:56,9/22/2023,5:56:00 PM,19.37,7.461666622
21780897,Saysells,9/22/2023 18:06,9/22/2023,6:06:00 PM,19.34,7.457801288
21780897,Saysells,9/22/2023 18:16,9/22/2023,6:16:00 PM,19.32,7.471527925
21780897,Saysells,9/22/2023 18:26,9/22/2023,6:26:00 PM,19.32,7.465099504
21780897,Saysells,9/22/2023 18:36,9/22/2023,6:36:00 PM,19.29,7.473532972
21780897,Saysells,9/22/2023 18:46,9/22/2023,6:46:00 PM,19.29,7.461513386
21780897,Saysells,9/22/2023 18:56,9/22/2023,6:56:00 PM,19.27,7.449244999
21780897,Saysells,9/22/2023 19:06,9/22/2023,7:06:00 PM,19.27,7.441697301
21780897,Saysells,9/22/2023 19:16,9/22/2023,7:16:00 PM,19.25,7.427190212
21780897,Saysells,9/22/2023 19:26,9/22/2023,7:26:00 PM,19.25,7.424953704
21780897,Saysells,9/22/2023 19:36,9/22/2023,7:36:00 PM,19.25,7.395879103
21780897,Saysells,9/22/2023 19:46,9/22/2023,7:46:00 PM,19.25,7.420480688
21780897,Saysells,9/22/2023 19:56,9/22/2023,7:56:00 PM,19.22,7.400672789
21780897,Saysells,9/22/2023 20:06,9/22/2023,8:06:00 PM,19.22,7.413534028
21780897,Saysells,9/22/2023 20:16,9/22/2023,8:16:00 PM,19.22,7.393123801
21780897,Saysells,9/22/2023 20:26,9/22/2023,8:26:00 PM,19.22,7.397317683
21780897,Saysells,9/22/2023 20:36,9/22/2023,8:36:00 PM,19.2,7.39231186
21780897,Saysells,9/22/2023 20:46,9/22/2023,8:46:00 PM,19.2,7.401259421
21780897,Saysells,9/22/2023 20:56,9/22/2023,8:56:00 PM,19.2,7.395946807
21780897,Saysells,9/22/2023 21:06,9/22/2023,9:06:00 PM,19.17,7.382564721
21780897,Saysells,9/22/2023 21:16,9/22/2023,9:16:00 PM,19.17,7.380886881
21780897,Saysells,9/22/2023 21:26,9/22/2023,9:26:00 PM,19.15,7.355184303
21780897,Saysells,9/22/2023 21:36,9/22/2023,9:36:00 PM,19.15,7.370845214
21780897,Saysells,9/22/2023 21:46,9/22/2023,9:46:00 PM,19.15,7.361057145
21780897,Saysells,9/22/2023 21:56,9/22/2023,9:56:00 PM,19.15,7.368328282
21780897,Saysells,9/22/2023 22:06,9/22/2023,10:06:00 PM,19.15,7.342319984
21780897,Saysells,9/22/2023 22:16,9/22/2023,10:16:00 PM,19.13,7.388490318
21780897,Saysells,9/22/2023 22:26,9/22/2023,10:26:00 PM,19.13,7.363878633
21780897,Saysells,9/22/2023 22:36,9/22/2023,10:36:00 PM,19.13,7.366116059
21780897,Saysells,9/22/2023 22:46,9/22/2023,10:46:00 PM,19.1,7.368950709
21780897,Saysells,9/22/2023 22:56,9/22/2023,10:56:00 PM,19.1,7.359440673
21780897,Saysells,9/22/2023 23:06,9/22/2023,11:06:00 PM,19.08,7.361982807
21780897,Saysells,9/22/2023 23:16,9/22/2023,11:16:00 PM,19.08,7.346038419
21780897,Saysells,9/22/2023 23:26,9/22/2023,11:26:00 PM,19.08,7.354150476
21780897,Saysells,9/22/2023 23:36,9/22/2023,11:36:00 PM,19.06,7.365084779
21780897,Saysells,9/22/2023 23:46,9/22/2023,11:46:00 PM,19.06,7.34382414
21780897,Saysells,9/22/2023 23:56,9/22/2023,11:56:00 PM,19.06,7.355573441
21780897,Saysells,9/23/2023 0:06,9/23/2023,12:06:00 AM,19.03,7.365122263
21780897,Saysells,9/23/2023 0:16,9/23/2023,12:16:00 AM,19.03,7.360366106
21780897,Saysells,9/23/2023 0:26,9/23/2023,12:26:00 AM,19.01,7.345281946
21780897,Saysells,9/23/2023 0:36,9/23/2023,12:36:00 AM,19.01,7.332971049
21780897,Saysells,9/23/2023 0:46,9/23/2023,12:46:00 AM,19.01,7.340805256
21780897,Saysells,9/23/2023 0:56,9/23/2023,12:56:00 AM,18.98,7.343078828
21780897,Saysells,9/23/2023 1:06,9/23/2023,1:06:00 AM,18.98,7.35091384
21780897,Saysells,9/23/2023 1:16,9/23/2023,1:16:00 AM,18.98,7.322372011
21780897,Saysells,9/23/2023 1:26,9/23/2023,1:26:00 AM,18.96,7.331628836
21780897,Saysells,9/23/2023 1:36,9/23/2023,1:36:00 AM,18.96,7.355415321
21780897,Saysells,9/23/2023 1:46,9/23/2023,1:46:00 AM,18.94,7.335289724
21780897,Saysells,9/23/2023 1:56,9/23/2023,1:56:00 AM,18.94,7.382586093
21780897,Saysells,9/23/2023 2:06,9/23/2023,2:06:00 AM,18.91,7.388223169
21780897,Saysells,9/23/2023 2:16,9/23/2023,2:16:00 AM,18.91,7.3672315
21780897,Saysells,9/23/2023 2:26,9/23/2023,2:26:00 AM,18.91,7.370030389
21780897,Saysells,9/23/2023 2:36,9/23/2023,2:36:00 AM,18.89,7.369775821
21780897,Saysells,9/23/2023 2:46,9/23/2023,2:46:00 AM,18.89,7.353541153
21780897,Saysells,9/23/2023 2:56,9/23/2023,2:56:00 AM,18.87,7.367281801
21780897,Saysells,9/23/2023 3:06,9/23/2023,3:06:00 AM,18.87,7.365882164
21780897,Saysells,9/23/2023 3:16,9/23/2023,3:16:00 AM,18.87,7.359443837
21780897,Saysells,9/23/2023 3:26,9/23/2023,3:26:00 AM,18.87,7.361403328
21780897,Saysells,9/23/2023 3:36,9/23/2023,3:36:00 AM,18.84,7.358080987
21780897,Saysells,9/23/2023 3:46,9/23/2023,3:46:00 AM,18.84,7.355561383
21780897,Saysells,9/23/2023 3:56,9/23/2023,3:56:00 AM,18.84,7.353041778
21780897,Saysells,9/23/2023 4:06,9/23/2023,4:06:00 AM,18.82,7.354745812
21780897,Saysells,9/23/2023 4:16,9/23/2023,4:16:00 AM,18.82,7.352785986
21780897,Saysells,9/23/2023 4:26,9/23/2023,4:26:00 AM,18.82,7.354745812
21780897,Saysells,9/23/2023 4:36,9/23/2023,4:36:00 AM,18.82,7.35194606
21780897,Saysells,9/23/2023 4:46,9/23/2023,4:46:00 AM,18.82,7.35138611
21780897,Saysells,9/23/2023 4:56,9/23/2023,4:56:00 AM,18.79,7.343302103
21780897,Saysells,9/23/2023 5:06,9/23/2023,5:06:00 AM,18.79,7.342182087
21780897,Saysells,9/23/2023 5:16,9/23/2023,5:16:00 AM,18.79,7.343022099
21780897,Saysells,9/23/2023 5:26,9/23/2023,5:26:00 AM,18.77,7.342765576
21780897,Saysells,9/23/2023 5:36,9/23/2023,5:36:00 AM,18.77,7.345005761
21780897,Saysells,9/23/2023 5:46,9/23/2023,5:46:00 AM,18.77,7.340805414
21780897,Saysells,9/23/2023 5:56,9/23/2023,5:56:00 AM,18.75,7.340548722
